STATE,ACHIEVE,AFFECT,ANGER,ANXIETY,ARTICLE,ASSENT,BODY,CAUSE,CERTAIN,COGNITIVE PROCESSES,COMMUNICATION VERBS,DEATH,DISCREPANCIES,DOWN,EATING,EXCLUSIVE,FAMILY,FEEL,FILLERS,FRIENDS,FUTURE,GROOM,HEAR,HOME,HUMANS,I,INCLUSIVE,INHIBITION,INSIGHT,JOB,LEISURE,METAPHYSICAL,MONEY,MOTION,MUSIC,NEGATIONS,NEGATIVE EMOTION,NONFLUENCIES,NUMBER,OCCUPATION,OPTIMISM,OTHER,OTHER REFERENCES,PAST,PHYSICAL,POSITIVE EMOTION,POSITIVE FEELING,PREPS,PRESENT,PRONOUN,RELIGION,SAD,SCHOOL,SEE,SELF,SENSES,SEXUAL,SIMILARITIES,SLEEP,SOCIAL,SPACE,SPORTS,SWEAR,TENTATIVENESS,TIME,TV,UP,WE,YOU
VA,0.008491780893,0.03569611899,0.002957543029,0.001707903944,0.06093187929,0.001081691075,0.006189623492,0.006533635634,0.008263954707,0.0459825906,0.01120641498,0.0009321523829,0.01431165055,0.002550291311,0.002808195919,0.02612912598,0.003487111336,0.002740584784,0.0003946247023,0.001348303969,0.00863931668,0.001036320904,0.005588560154,0.004037544697,0.005590319228,0.03158385719,0.05591961611,0.00301282323,0.01352807895,0.005564751699,0.009078040144,0.005963382213,0.003966955328,0.009318702344,0.00154195884,0.007218176604,0.009614540247,0.00007776499672,0.007865655107,0.0177961494,0.005998459191,0.01851216211,0.03998545507,0.03105202473,0.01250111074,0.02596938118,0.006386030181,0.1122847133,0.06471277337,0.08367797537,0.005031229831,0.002423846994,0.005347340623,0.00551403464,0.04176504563,0.0148732131,0.002763104412,0.002129959748,0.0009475486331,0.06590493777,0.02237980815,0.002179736312,0.000471536287,0.01658954666,0.03463825378,0.0013333083,0.01139662137,0.01018118844,0.009954163413
MI,0.008258605466,0.03480739646,0.002897568954,0.00163103626,0.05929540696,0.001047682723,0.005908501844,0.006338615662,0.00807661628,0.04520995748,0.01108381446,0.0009521948098,0.01399964847,0.002427715514,0.002455531304,0.02521896279,0.003247833947,0.002636042169,0.0004967939092,0.001227396072,0.008584166925,0.0009511638749,0.005450416622,0.003913526115,0.005574148261,0.03028087257,0.05404730645,0.002917934781,0.01339834111,0.005608558145,0.008815368664,0.00611610879,0.003759313816,0.008842134068,0.001416932479,0.006964529304,0.009392264269,0.00008969133576,0.007261282941,0.01827462425,0.005866389126,0.01838415622,0.03950999626,0.02955521112,0.01159058704,0.02529618565,0.006142426807,0.1092575075,0.06405885137,0.08175587975,0.00516391398,0.002360432423,0.006015291138,0.00552106484,0.04007697154,0.01450389234,0.002574049914,0.002093128512,0.0009013288712,0.06488737289,0.02151852897,0.002115381144,0.0005133861255,0.01610415617,0.03357367862,0.001407556807,0.01102289205,0.009796098973,0.01000738227
OH,0.008724522277,0.03641450498,0.003213622318,0.001767526599,0.06180124296,0.001085500297,0.006561372193,0.006792046947,0.008459664359,0.04840399473,0.01185499255,0.001101711777,0.01508424548,0.00256456464,0.002569458008,0.02704108345,0.003590270802,0.002843856233,0.0004245260369,0.001379507196,0.008902373304,0.001002383457,0.005980663242,0.004038753218,0.005913282627,0.03254207346,0.05662238791,0.00301385675,0.01438074469,0.005672029046,0.009251474593,0.00604513952,0.003748319533,0.009466025877,0.001547747509,0.007322414059,0.01010175881,0.00009498061593,0.00779603219,0.01882825252,0.006034824724,0.02164095314,0.0434968448,0.03253702167,0.01245883059,0.02618261428,0.006608844899,0.1144820057,0.0677526164,0.08864446186,0.004943427743,0.002494350097,0.006103349471,0.006011730845,0.04232333429,0.01577318939,0.002634356735,0.002213351106,0.0009529393227,0.07071129075,0.02269161899,0.002250121771,0.0006036444112,0.01721646878,0.03534452969,0.001451640362,0.01160389943,0.009781260838,0.01062557796
DE,0.008510372716,0.03467482378,0.002986554791,0.00167480007,0.06147248491,0.001021687015,0.00634782644,0.006710503215,0.008480518225,0.04701357421,0.01138733818,0.0009514122464,0.01449060806,0.002568960495,0.002756441782,0.02660170264,0.003172316066,0.002817502201,0.0004838147503,0.001296888904,0.009041242075,0.0009855667666,0.00572788504,0.003915238309,0.005602569894,0.03133296369,0.0557904259,0.002996752003,0.01401477908,0.005958612339,0.008381248972,0.006849701314,0.004023230479,0.009333644082,0.001286814549,0.007564243363,0.009663886349,0.0001030778506,0.00728375858,0.01801356082,0.005883177535,0.01762852389,0.04051143814,0.0297693501,0.01214230051,0.02487051075,0.006054687284,0.1133208895,0.0670119058,0.0836259913,0.005898289067,0.002449296816,0.005213724367,0.005693361946,0.0417253979,0.01521141587,0.002348798983,0.002028016781,0.0009710695242,0.06628262079,0.02224773846,0.0018913987,0.0005430322997,0.01656162514,0.03424150366,0.001300574644,0.01130969193,0.01039243421,0.01102982144
ID,0.008285714226,0.0385494878,0.002710809672,0.001747266655,0.05919831961,0.001063465996,0.006566577149,0.006628966034,0.00883214178,0.04771595172,0.01129406766,0.0008835206644,0.01525748326,0.002665298534,0.002910487693,0.02702278433,0.005105434488,0.003034425776,0.0004077109472,0.001426169618,0.008683978673,0.001117248071,0.006059992833,0.005092503278,0.006269285292,0.03711475336,0.05805340379,0.002902762556,0.0141202086,0.005189193456,0.009522869872,0.005963470594,0.003627204157,0.01056408411,0.001302063598,0.006758236141,0.00958962514,0.00007834297471,0.00747302132,0.01707352043,0.005819128071,0.0222130043,0.04638878142,0.03797828942,0.01351000668,0.02887476019,0.007682523702,0.1127324338,0.06900811118,0.0971203079,0.005079949929,0.002483631839,0.00531636434,0.005611431021,0.05055464601,0.01581436494,0.003125490037,0.002287228605,0.001184171276,0.07445366166,0.02319124188,0.002132557909,0.0003755928466,0.01709673783,0.03795813689,0.001018836531,0.01180762139,0.01343989265,0.009255722847
WY,0.008477844852,0.03701067818,0.002788993663,0.00165147358,0.06084504416,0.001028134406,0.006369271039,0.006646373842,0.008714013306,0.04705210147,0.01072377615,0.0007971964519,0.01481209428,0.002840275306,0.003175254731,0.02698426415,0.004030214098,0.002835158513,0.0003535135885,0.001399045093,0.008783942819,0.001065884972,0.005517836574,0.004657533,0.006231345023,0.03556637789,0.05786081639,0.002904974319,0.01402115169,0.005586970142,0.009471981006,0.00478454319,0.004106511177,0.01061711943,0.001274536447,0.006972256745,0.009500748757,0.00008402912252,0.00758900094,0.0177780153,0.005770492474,0.01940185819,0.04249929218,0.03449173752,0.01302360434,0.02740816208,0.006804767032,0.1145235071,0.0691675659,0.09131896159,0.003987346738,0.002550551079,0.005428804365,0.005591177283,0.04785100352,0.01503586872,0.002658799691,0.002237175894,0.001116256963,0.06892662177,0.02455776689,0.00246640825,0.0004700627774,0.01726417551,0.0374030794,0.001071797712,0.01226358992,0.01228462563,0.00932950673
IA,0.008663455999,0.03681209831,0.002996374199,0.001728982602,0.06074807584,0.001063806849,0.006429888535,0.006718296667,0.008716928798,0.04876141472,0.01176198912,0.0009944215796,0.01520296377,0.002576871462,0.002676011757,0.02725301604,0.004079241514,0.00276803672,0.0003748270759,0.001374682182,0.009161572376,0.001045781341,0.006090508751,0.004377740481,0.006131260199,0.03426252385,0.05723512852,0.002979642388,0.01446676407,0.005453794326,0.009160882405,0.006753743958,0.003682205977,0.00966244864,0.001446525475,0.007172384231,0.009937402326,0.00008331407163,0.007733589888,0.01916719564,0.005915730318,0.02041889039,0.04416831685,0.03309759303,0.01242440499,0.02677154523,0.006875912056,0.1149339611,0.06961032991,0.09113412358,0.005759322379,0.002549315721,0.006781644685,0.005910383038,0.04610135855,0.0157431253,0.002631249849,0.002255129076,0.0009762667016,0.07203381206,0.02278769229,0.00221360141,0.0005689247137,0.01720728817,0.03691990637,0.001170579956,0.01173430401,0.01183883471,0.01046863734
FL,0.00814070952,0.03389635524,0.002947190155,0.00162564161,0.059367596,0.001016212162,0.006144969828,0.006293361561,0.00794587791,0.04412916822,0.01115782591,0.0009332652689,0.01355477389,0.002531034756,0.00248070098,0.02469392275,0.003271381208,0.002564795549,0.0004346548377,0.001214432147,0.008448819451,0.00100875227,0.005592459629,0.003878214723,0.005352171865,0.02879702726,0.05353122796,0.002983287287,0.01315333334,0.005815491269,0.008441482524,0.005931365524,0.004130238837,0.008886343478,0.001398237872,0.007300802202,0.0092683282,0.0001604013389,0.007153940704,0.01756203382,0.005873749472,0.01824472323,0.03994356769,0.02955685687,0.01167329625,0.02450466557,0.005935382389,0.1080348651,0.06237527139,0.0801233653,0.004998100255,0.002266714117,0.005101677985,0.00552380403,0.03829759583,0.0145683628,0.002395540712,0.002008282147,0.0008692276986,0.06489060758,0.02166705112,0.001823438049,0.0005536442125,0.01561921017,0.03239438935,0.001352918346,0.01094304661,0.009500568571,0.01090764628
MD,0.008415665097,0.034728786,0.003025413761,0.001649261787,0.06148301726,0.001073896248,0.006314932118,0.006670299255,0.008059620148,0.0458425543,0.01115378341,0.0009654947467,0.01425257032,0.002550558056,0.002693624798,0.02614141661,0.003317938045,0.002663026429,0.0004677386796,0.00133495069,0.008433481869,0.00111761512,0.005540991878,0.003967645033,0.005668105831,0.03118228008,0.05524942258,0.003027253537,0.01342317053,0.005917468016,0.00879548188,0.005562560823,0.004050749623,0.009197424382,0.001428101421,0.007476024035,0.009595542089,0.00009031844599,0.007504443723,0.0178603214,0.005813883821,0.01813333438,0.03907251985,0.03015999437,0.01216820166,0.02502133232,0.006005631988,0.1120192016,0.06446371964,0.08222762229,0.004597066076,0.002396476869,0.005130165197,0.005397997758,0.0408482662,0.01456022433,0.002449539864,0.002088483948,0.0009410451004,0.06479204692,0.02216178883,0.002067859098,0.0005988710896,0.01636988548,0.03385436014,0.001367655117,0.01135030047,0.009665986119,0.009941468273
MA,0.008528719453,0.03339038511,0.002982925661,0.001612903637,0.06352841114,0.001002612821,0.005593525119,0.006441926236,0.007859752432,0.04436782544,0.0111288111,0.0009243232468,0.01347157972,0.002556275708,0.002557386586,0.02541785125,0.002887244474,0.002537973539,0.0004856721702,0.001257149546,0.008381355128,0.0009092080231,0.005528019746,0.003642149737,0.005278563921,0.0282354018,0.05548880576,0.00293446589,0.01312278227,0.006001599737,0.008841222151,0.004386328655,0.003783322285,0.008996034822,0.001625323616,0.007016395793,0.00917191775,0.0002989172073,0.007695524615,0.01911221699,0.005772631414,0.01726236856,0.03659962027,0.02953968171,0.01074244413,0.02409363018,0.005486134186,0.1122615314,0.06123925604,0.07633952843,0.003462005408,0.002261984123,0.00622468587,0.005397136477,0.03691713102,0.01435525576,0.001976561351,0.002046218858,0.0008098664022,0.06158479369,0.02230407875,0.002265098224,0.0004855629035,0.01584315832,0.03293394177,0.00132609682,0.01127311596,0.008681729224,0.009415983085
SD,0.008559831266,0.03634081617,0.002761469123,0.00167355603,0.06105124263,0.001073452774,0.005792035753,0.006635027187,0.008660488646,0.04801368308,0.01188310639,0.0009242177589,0.01515882063,0.002522196025,0.00270859858,0.02699007322,0.004015449948,0.002755481647,0.0003394785925,0.001406943891,0.009624246341,0.0009128076631,0.005925906679,0.004495351798,0.00619726361,0.03315988481,0.05702777172,0.002956796407,0.01425651929,0.00547695895,0.009054419379,0.007433846863,0.003773691482,0.01005093873,0.001384688555,0.007223946289,0.009501672539,0.0000828079229,0.007919058362,0.01874385013,0.005996626679,0.01936654763,0.04439024335,0.03272471958,0.0118150977,0.02672831884,0.00675782693,0.1151039166,0.06984187415,0.09017794101,0.006509629104,0.002479379923,0.006336670127,0.005650030898,0.0462476036,0.01529551583,0.002497794236,0.002146340692,0.001018435778,0.07238813305,0.02335748282,0.00216611066,0.0004245459403,0.01715694304,0.03659590524,0.001042950538,0.01170788799,0.01308771878,0.01045345528
SC,0.006679915294,0.02935894975,0.002382793643,0.001476928624,0.05219935781,0.0008370493055,0.00516920441,0.005394999292,0.00675059254,0.03746599001,0.00958283976,0.0007647851779,0.01147946794,0.001962697367,0.002170456734,0.02041986496,0.003094509852,0.002150468135,0.0003371512169,0.001096565412,0.007055609413,0.0008475166179,0.004804587942,0.003511493399,0.004752403965,0.02542760421,0.04315025943,0.002539345574,0.01122578057,0.004321962445,0.007391143232,0.006360555456,0.003158168201,0.007490445373,0.00111557747,0.007504727304,0.008023423831,0.002114610723,0.005772951665,0.01445319172,0.004922535937,0.01557771065,0.03443941088,0.02488003865,0.01012671277,0.02124684367,0.005324047393,0.08785007781,0.05536445335,0.0693723418,0.005595770278,0.002043323138,0.00471138919,0.004551053157,0.03453312842,0.0123117566,0.002223586737,0.001621670498,0.0008130019523,0.05630547389,0.01723563528,0.001701777481,0.0003712386453,0.01285382911,0.02778647256,0.001068581373,0.008725984957,0.009105524211,0.008641453017
AR,0.008022971768,0.0360143665,0.002936714998,0.001738106211,0.05830583859,0.001086273059,0.006348679875,0.006453174197,0.00856775456,0.0465106738,0.01250067475,0.001163517411,0.01465996413,0.002441406715,0.002687739515,0.02584973769,0.004209448903,0.002564226534,0.0003949296167,0.00141275283,0.008787140648,0.001152730061,0.006523270305,0.004598789893,0.006322036423,0.03340231172,0.05446484914,0.002987229252,0.01380906323,0.005268082088,0.008986728268,0.008133877848,0.003744726438,0.009343880501,0.001417475003,0.007252391131,0.009894425211,0.00009123757928,0.007522724699,0.01732378952,0.005817240471,0.02053179118,0.04484045424,0.03305456051,0.01258220805,0.02601397399,0.006759508918,0.1109863129,0.06722875254,0.09046786509,0.006970360437,0.0026304236,0.00553863227,0.005578705756,0.04494685476,0.01571833738,0.00266815766,0.002028194925,0.001040221043,0.07355269516,0.02161520495,0.001889865584,0.0003727050781,0.01638892925,0.03570985133,0.001133278175,0.01117045164,0.01154454304,0.01132749638
UT,0.008241003966,0.03976499207,0.002559219523,0.001779902101,0.05784661934,0.001128573203,0.00603449896,0.006744840622,0.009077788434,0.048501942,0.01192740402,0.0008672397067,0.01563672967,0.002493488241,0.002923840661,0.02716414468,0.005447416842,0.003243299281,0.0004946757203,0.001453388272,0.00840618155,0.001094643924,0.00650363207,0.005083622128,0.006457689042,0.03832179636,0.05760522714,0.002726769249,0.01450362644,0.00511553126,0.009783401117,0.005847023244,0.003406211853,0.01060734541,0.001469824919,0.006522425554,0.009390115325,0.0001111080571,0.007248974301,0.01727081392,0.005801279169,0.02298003869,0.04812478678,0.03957189974,0.01329083455,0.03027942483,0.008196055707,0.1106662266,0.06967566364,0.1005540007,0.004979783537,0.002450407087,0.005616711239,0.005649431491,0.05241277727,0.01654780043,0.003400671754,0.00241289664,0.001197411225,0.077461951,0.02253075505,0.002100569749,0.0003072765248,0.01728746483,0.03786538099,0.001151452892,0.01149956148,0.01409098091,0.00946779914
IL,0.008685065471,0.03586656462,0.003194117829,0.001727700614,0.06196251972,0.001056989761,0.006017659952,0.006756191398,0.008288472525,0.04705220358,0.01162201225,0.001031469983,0.01458270453,0.002481222235,0.002719987207,0.02643543945,0.003431009028,0.002767395294,0.0004773807043,0.001376890715,0.008803411578,0.0009869637543,0.005844675982,0.003936363655,0.005865270891,0.03130469279,0.05641118024,0.003008266186,0.01385322688,0.005997811235,0.009682276933,0.005872384592,0.003930112221,0.009132880376,0.001706624825,0.00731304988,0.009994749127,0.00007682464841,0.00787669042,0.01913399701,0.006019069426,0.01922756953,0.04049119952,0.0307349998,0.01187231833,0.02574723454,0.006265710873,0.1137546532,0.0657471576,0.0840679376,0.004840914609,0.002457775213,0.006136420611,0.005644679849,0.04082338778,0.01521945534,0.002430895706,0.002216191293,0.00092730153,0.06736729044,0.02219466248,0.002426202986,0.0006250936264,0.0168358738,0.03449216122,0.001641341285,0.01146806448,0.009518694987,0.01035993567
IN,0.008495905851,0.03630155456,0.003038789105,0.001761751966,0.06119927087,0.001065267289,0.005997403648,0.006629555115,0.008618434383,0.04808655308,0.01198013749,0.001067533978,0.01502017455,0.002526186367,0.002579822844,0.02699819816,0.003931660711,0.002725527632,0.0003970270824,0.001346438563,0.009214981009,0.0009391477108,0.006079182721,0.004263030226,0.006048085789,0.03314930368,0.05656180404,0.002915623863,0.01437900726,0.00546442618,0.009113642196,0.007874884081,0.003608160935,0.009409941707,0.001459085352,0.007367757051,0.009917909194,0.00008585401852,0.007727447441,0.01820415907,0.005978557023,0.02085361256,0.04345382337,0.03295128677,0.01195438893,0.02627135514,0.006672596732,0.1146127207,0.06775998487,0.08921370963,0.006807350102,0.002529981161,0.00589341612,0.005822562996,0.04407148331,0.01560523492,0.002592302366,0.002163668984,0.001002182032,0.0712237399,0.02227406233,0.002081813506,0.0004645438439,0.01708882088,0.03545213207,0.001355709066,0.01142428939,0.01092217964,0.01024599328
CT,0.00792302539,0.03221162926,0.002909499506,0.001586892641,0.0591927561,0.0009760524027,0.005697818949,0.005952110885,0.007523271778,0.0415207205,0.01062664419,0.0009049555388,0.01258566488,0.002414861411,0.0023404206,0.02354704572,0.002990286215,0.002436483065,0.0004503308037,0.001183301091,0.008050361355,0.0009242972297,0.005279065641,0.003497958103,0.005050651291,0.02667963966,0.05192047031,0.002825292852,0.01229964345,0.005476738482,0.008362716364,0.004649719697,0.003798647298,0.008397105814,0.001506409928,0.006699330945,0.009028883718,0.00009610046431,0.007307435227,0.01744327926,0.005531837601,0.01722341477,0.03592234596,0.02746463112,0.01072631659,0.02306126148,0.0054004737,0.10613333,0.05756847206,0.07325222743,0.003744764159,0.002272135691,0.005477004477,0.005137175908,0.03459221522,0.01368912925,0.002020769708,0.001876372016,0.0008297547405,0.05988772699,0.02084988682,0.002052385203,0.0004578546835,0.01483218898,0.03096851712,0.001340618577,0.01061684034,0.007912575557,0.00960449852
WV,0.008587723587,0.0353274738,0.003195602427,0.001752975815,0.06098841598,0.001058135524,0.006379254926,0.007117795317,0.00865244509,0.04946432489,0.01229150321,0.00120214523,0.01520362196,0.002493609624,0.002367481195,0.02726502365,0.003987088845,0.002679400463,0.0003083430118,0.001235029336,0.009524179195,0.001012429233,0.006230622255,0.004086264518,0.006126561941,0.03396779887,0.05670650412,0.00286440627,0.01504870904,0.005439310289,0.008761390047,0.008016482177,0.003531508774,0.00896166036,0.001502289022,0.007644115468,0.0102793797,0.00006105802213,0.007774954087,0.01957712086,0.005752363491,0.02029184862,0.04321250678,0.03266787358,0.01207823626,0.02491716825,0.006280079253,0.1144262225,0.06941922045,0.08991761964,0.006814336947,0.002534344047,0.00718478469,0.005909282607,0.04442128116,0.01571886444,0.002675911433,0.002212219368,0.0009018269869,0.07147277619,0.02206610752,0.001899427843,0.0005112300967,0.01743590325,0.03428181156,0.001341183069,0.01141444833,0.01045348229,0.0109481395
MN,0.008648289421,0.03634145876,0.002939485165,0.00172377283,0.06267619027,0.001082608294,0.005900003788,0.006586449586,0.008343940668,0.0474269975,0.01144817714,0.0009494179621,0.0147600516,0.002628643006,0.002774604422,0.0267580757,0.00353963985,0.002779328861,0.0004135285825,0.001352634757,0.008639228854,0.0009705377118,0.005863545793,0.004223820506,0.005852867268,0.03228010285,0.05718343739,0.00300506641,0.01399909343,0.005736589994,0.009349145834,0.005837809469,0.003912892056,0.009725310365,0.001556691664,0.007042562832,0.009693231644,0.0000842416983,0.007783954496,0.01836460394,0.005972660905,0.0190950582,0.04100948434,0.03286004384,0.011895877,0.02653794708,0.006511872492,0.1155039975,0.06629025621,0.08592769719,0.004888391507,0.00248889455,0.005669865392,0.005729406259,0.04335187816,0.0153777881,0.002396692496,0.002228252245,0.00105881352,0.06768252016,0.0235345202,0.00229980915,0.0005047382881,0.01718517702,0.03627177869,0.001284141186,0.01190355691,0.01107177531,0.009495344551
WI,0.008619410316,0.03553335225,0.003083214119,0.001717987469,0.06321186068,0.001063103958,0.00633827149,0.006562236409,0.00827515512,0.04696599734,0.01142416419,0.00106888976,0.01452990337,0.002669974365,0.002691090068,0.02634653777,0.003560394398,0.002806039605,0.0004129924972,0.001286895797,0.008653853144,0.0009957018417,0.005828799515,0.004129455185,0.005687714968,0.03169939329,0.05695523327,0.003056015906,0.01387578636,0.005754696748,0.009273626234,0.00544641737,0.003867066609,0.009842513942,0.001589315197,0.007097423058,0.009740842077,0.00008723208586,0.007836151241,0.01865906185,0.005853450986,0.01972839667,0.0412792714,0.03268087788,0.0122402342,0.02567951396,0.006287732266,0.1155198342,0.06632375655,0.08541801452,0.00437752761,0.002416437571,0.005971243973,0.005831816044,0.04206636295,0.01543800224,0.002394159762,0.002181098854,0.001060952827,0.06762375694,0.02364449424,0.002268157861,0.000575440004,0.0167814456,0.03635399651,0.001326432108,0.01211588891,0.01036696966,0.009825304891
AZ,0.008567087884,0.03714869657,0.002947098715,0.001769531309,0.05999790168,0.001081145426,0.006369703088,0.006814260236,0.008701001657,0.04800018272,0.01159805035,0.0009744208234,0.01486816778,0.0025114827,0.002662242378,0.02677413853,0.003948668067,0.002937873093,0.0004224888084,0.001343283161,0.008751234562,0.001005857031,0.005907162072,0.004305094102,0.006022522996,0.03469480289,0.05676614983,0.003037302545,0.01438114026,0.005512004679,0.008766962826,0.006178789599,0.003833510351,0.009701494008,0.001328692859,0.007443126628,0.009900901573,0.00009420701822,0.007439611137,0.01756125707,0.005909336393,0.01953454458,0.04278520652,0.03316085009,0.01260018869,0.02713609181,0.006872824651,0.1127853494,0.06810606564,0.09031845894,0.005204368775,0.002473421926,0.00514283753,0.005596925112,0.04596408376,0.01546000976,0.002757018377,0.002187671475,0.001075821389,0.06976730765,0.02247127971,0.001928317685,0.0005024712984,0.01700123739,0.03504716478,0.001230320086,0.011296531,0.01126928087,0.01053820108
KY,0.008600506711,0.03709594979,0.00314503017,0.001782979564,0.06026711158,0.001082836387,0.006317515472,0.00683062056,0.008818282611,0.04843458371,0.01182279174,0.001063960983,0.01546070868,0.002473125492,0.002510279448,0.02728861096,0.003742030085,0.002775504979,0.0003398318686,0.001301917898,0.009456390618,0.0009701062103,0.006048932656,0.004121664435,0.006204263051,0.03371012767,0.0565440315,0.002925575627,0.01417471924,0.005076364436,0.008745727948,0.008622515581,0.003612215057,0.009240964818,0.001442923876,0.00761544193,0.01033476834,0.00006971962267,0.007599923812,0.0178657932,0.006229741115,0.02019295139,0.04277931139,0.03149372259,0.0122683781,0.02664680994,0.006815587383,0.114283555,0.06849626524,0.0890597117,0.007558554598,0.002589436772,0.005778223559,0.005695522433,0.04457769717,0.01551726029,0.002714215872,0.002283252362,0.000984169505,0.07019523807,0.02188174045,0.002046414543,0.0004855380464,0.01741789405,0.03470388409,0.001159643611,0.01117405233,0.0108675695,0.01025863257
MO,0.008352333147,0.035801816,0.002997014202,0.00173872703,0.06034288147,0.001085247589,0.006169745047,0.006569088465,0.00852878829,0.04702564157,0.01194141597,0.0009670415673,0.01478182219,0.002497858006,0.002587885669,0.02629036227,0.003846519013,0.002687583055,0.0004201829419,0.0013929248,0.009035467945,0.0009770805402,0.006144359138,0.004297234279,0.006099379924,0.03353432357,0.05597500513,0.002889631809,0.01402409898,0.005472647999,0.009265602745,0.006896197436,0.003749614076,0.00918129845,0.001610689738,0.007471003638,0.009806137971,0.00009129695822,0.007638504478,0.0179939012,0.005807626601,0.02047135816,0.04325643419,0.03251563322,0.01210605513,0.02587950288,0.006572757883,0.1126703931,0.06700668245,0.08919666662,0.005929155868,0.002485926629,0.005787387108,0.005718314359,0.04434512041,0.01552950643,0.002650219613,0.002159348455,0.000966741552,0.07088364147,0.0221944844,0.002058451008,0.0005431430515,0.01673180614,0.0351931773,0.001340906765,0.01146069917,0.01081079684,0.01055188365
KS,0.008437093186,0.03694267157,0.002921824949,0.001753070467,0.05953488889,0.001142985445,0.006253953413,0.006699092093,0.008598323232,0.0484487305,0.01200151053,0.0009641948824,0.01533784535,0.002455409458,0.002868367469,0.0270054202,0.00433503816,0.002788732568,0.0004519586939,0.001381400089,0.008976976978,0.001008667912,0.006194533525,0.004508478891,0.006229981266,0.03501812062,0.0561961446,0.002897036034,0.01435894864,0.005242671843,0.009277302652,0.007169223879,0.003600477662,0.009638681751,0.001403779538,0.00739563203,0.009935372806,0.00009886979289,0.007580344162,0.0177612375,0.005974046945,0.02122711176,0.04465182008,0.03368458314,0.01271087373,0.02689850524,0.006912636144,0.1135183675,0.06900662321,0.09253567368,0.006205028997,0.002545335639,0.005685237703,0.005768466384,0.04647648028,0.01583109168,0.002766557311,0.002206662697,0.001117216408,0.07293936219,0.02242629085,0.00210816045,0.0004866713432,0.01711153922,0.03634753341,0.00129604781,0.01148813087,0.01145835967,0.01055562659
OR,0.00835254398,0.03615892969,0.002979218689,0.001783371534,0.06324104054,0.001074948857,0.006428773114,0.006476877015,0.008354692742,0.04708936028,0.0110047048,0.0009453541514,0.01462149781,0.002791242512,0.002841758702,0.02676352639,0.003375138319,0.002987104242,0.000400582039,0.001413581667,0.008408675333,0.001059725077,0.005636345986,0.004209263603,0.005531705305,0.03396861092,0.05776005414,0.003134760716,0.01395651663,0.00534451971,0.008915702202,0.004740393101,0.003778152919,0.009873279974,0.001508471831,0.007044717917,0.009721569232,0.00009038992519,0.007779554156,0.01708207415,0.005796813949,0.01869695027,0.04029146626,0.03326408034,0.01259803248,0.02632720597,0.00648766137,0.1159331977,0.06591260103,0.0872775035,0.003795038949,0.002480117916,0.005031813949,0.005817166379,0.04446791055,0.01552343075,0.002451879933,0.002256038474,0.001062056282,0.06563005903,0.02431845763,0.001954076526,0.0005288185644,0.01729468001,0.03549595537,0.001258526153,0.01208247137,0.01049929964,0.009765314793
MT,0.007079463606,0.03002043674,0.00250306125,0.001444792839,0.05645797259,0.0008397332412,0.005177147709,0.005427214153,0.006970968324,0.03862165719,0.009176186857,0.0008341939631,0.01181538652,0.002270251787,0.002241969512,0.0218789231,0.003040744053,0.00227451277,0.0004101196218,0.001110785028,0.006970488964,0.0008370168644,0.004654964232,0.00347589695,0.004721115994,0.02737756198,0.04782815029,0.002579705683,0.01149149854,0.004779651249,0.007560368809,0.00469704144,0.003258480288,0.008470035435,0.001162342923,0.007009157385,0.008201540239,0.001558028464,0.006391634412,0.01529868692,0.004884577958,0.01590822055,0.03410948916,0.0277033674,0.0100685965,0.02172408963,0.005336295427,0.09589544826,0.0563249234,0.07184092046,0.003862847477,0.002077495565,0.004885483417,0.004682287786,0.03684935454,0.0124773835,0.002030571488,0.001798028337,0.0008611446811,0.05540529672,0.02000888415,0.001759306653,0.0004423433063,0.01397501253,0.02995753398,0.001166390857,0.009839142562,0.009471792558,0.007606760263
MS,0.00691316753,0.03096534879,0.002493886765,0.001505904921,0.05264252366,0.0008932417203,0.00526091227,0.005560428408,0.007373757485,0.03928812032,0.01013677696,0.0008530773189,0.01230320939,0.001977056242,0.002321002949,0.02162119444,0.003385151481,0.00215311367,0.0003700119468,0.001114718219,0.007680401244,0.0008971437023,0.005276572224,0.003580250581,0.005181676022,0.02873799341,0.04495296577,0.002499973857,0.01173825442,0.00441163288,0.007852400611,0.007361427222,0.003224545902,0.007800218105,0.001311274059,0.007478330603,0.008564226182,0.001583944561,0.006111388267,0.0152236088,0.005126267878,0.01659726255,0.03625180603,0.02652411287,0.0105477337,0.02230825543,0.005728629846,0.09189219646,0.05861874728,0.07517412855,0.006508349903,0.002264398197,0.005172571397,0.004583892379,0.03799822912,0.01296248827,0.00237791986,0.001768222165,0.0008639508421,0.05964361586,0.01771479019,0.001905571931,0.0004011757764,0.01367649895,0.02950970139,0.001089329323,0.009129805466,0.009260235718,0.009172311057
